SiteEnergyUseWN(kBtu)	TotalGHGEmissions
1.0322038573495902	0.7004389290091393
1.0078333684107958	1.432137877694051
2.1484401971945957	2.6079820967684553
2.6383729449012345	3.336979292860648
0.11976600640634046	0.07466712360445717
-0.7820213559969925	-0.8062159153740821
3.069740172897909	3.857383451190149
0.9982439933823499	1.189586251210678
0.9182945404848002	1.2354350728996057
0.4865175176659803	0.9977077238363
-0.14870764216112892	0.5390440827693546
1.1243358366233058	1.7773390408193488
0.30214719647211635	0.2763911264587221
0.18863733321795764	0.6379249534421694
0.6005777454286596	1.0185115275230938
1.051418495937001	1.288886078695682
0.24178919085058678	0.5296758147131286
0.11644755047085097	0.20332961138430483
0.43710218973985976	0.506714706707585
0.11542609231414681	-0.46875585076453535
0.587756835892038	1.2135178067625672
0.6722953472867431	0.3781354376585827
0.6538854373192066	1.3711791289861717
2.1020060448618465	1.7243676683300546
0.04423722313949236	0.29547662246382744
0.1451769995473964	0.4056730605220762
0.21082844184396327	-0.20481478168619527
0.9117975658770637	1.291449046151969
0.3477132546502779	0.7586250172027341
1.6313806302377187	2.004656492432241
1.572718602888819	2.3186049261728576
1.5358924167943848	1.9825229174779189
1.5892378657587118	2.1153623422789076
1.2403390555605032	1.4834286756125328
1.0333280664946105	1.631870355105887
-0.18727790911791234	0.20694690901861493
0.40805060175546415	-0.13615395418533094
0.9744916301263858	0.49531941636502375
0.5745431256537712	0.49483222379039776
1.3704419031375548	1.0155791251206203
1.5396048765956292	1.1120264874699637
1.83581897995895	1.6677417435201525
1.868624280399159	1.5083734631793775
1.6918344560794205	1.5990802777781186
0.3893222073297994	1.1040058650625972
0.8499087604787108	0.7510444488972638
0.41541503013574516	-0.14121047761950467
1.260729566608387	1.8982478697029839
1.593496771926814	1.3007629364060842
0.9214140711249196	1.2799716869552098
1.8253010169575048	1.4230100923478295
1.3591196444589546	0.9274279470947034
2.143766876664695	2.758809239346051
0.4371218931501208	0.31043719766249267
0.4449646584521542	-0.008660427773965446
1.3760309146215834	1.2526126085769116
1.009549704194136	0.5136677551925861
-8.333064931838232	2.238998532838333
1.9034574684447993	1.520295010890929
1.5358186501102895	1.1079314009460923
-0.03672538506077909	0.24122072093664432
0.37574707600374074	-0.14349852394018245
1.3685769706008368	0.971633136670573
1.8601478190406036	1.605618708765432
1.7087709611144224	1.3067376644167177
0.9714105435942585	1.2689316932416275
1.9413494646507412	1.9704381240448847
1.8663485397541562	1.4508359680820408
2.1936720300192944	1.8783641726214886
0.950224704478484	1.1248806499592714
2.101019578168511	1.7176967336548825
1.4658143911038986	1.6373096391410524
1.1872433457454896	1.4764538063413917
1.1823748231288005	1.2619297200249968
0.2333158981606298	0.5138572297662192
0.7350898130481254	0.6753620631294525
0.5551007718373466	0.8651088038944698
0.4789916611516393	-0.03214818904201371
0.7654657033566973	0.2767972012904973
-0.4753549100023146	-1.1107941845041196
1.526266115506951	1.0976212838199715
0.9777068994474886	0.5348355163633032
-8.333064931838232	1.2006324471942404
1.5732421637561844	1.1266914511468233
0.8723727363491662	0.6875812720096368
1.4136854241467722	0.9821579368509576
1.2273859509417047	0.7751958686920801
0.6205779355803803	0.23361120475647887
1.6569548507318768	1.2386261914195458
1.220044739979449	1.6440899854430349
0.22552772559526782	-0.17451632154592228
1.5427303451394963	2.0808225043469752
0.019328031739491925	0.5919659341861134
1.1916215655843763	1.591522820402011
1.3998349373252819	1.8586317602299716
1.6276896336052762	2.3338890879334913
1.9536959830480687	1.5587532634837566
2.053995719263807	2.908154927275601
1.0975711028204798	1.0718197658033137
0.5303861934416092	0.8481417429154955
-0.3736522821284765	0.2704066826782033
0.25675844344016796	-0.27205856315543453
0.6459037213770371	0.1478815061151105
0.45308350228486555	0.5166928859433968
0.5657128990932809	1.0477394693804372
1.3467621850414657	1.2864317026721306
2.0330059798283924	1.9278477957642166
1.7445932262158002	2.554087197250135
2.0695176622051963	1.8580302654038363
0.7409641558116427	1.188831832845847
0.574881852711332	0.08141887461597573
0.8210604354324336	1.0103936452741304
1.3846305548829445	0.9308257605892883
0.6813098632118053	0.4650291412847377
0.7902769958848156	0.30358413230691544
1.8033793269605318	2.535189814557668
1.08271681761755	1.5184378168349086
0.14791979157521434	-0.38936132702474213
0.7458043171147971	1.219900753506051
-8.333064931838232	1.3259114100580192
2.019841162889056	2.125675472858414
0.34562663967238244	0.5565946218490873
0.7756096985915932	0.26890211473504505
0.23466064879715187	-0.2886411461540816
1.2259934594450144	1.5144976136345145
0.9605753293069698	1.1583259305029345
0.7938372583317633	1.0087760980151406
1.9847291338058097	1.8524910501963772
1.6008153213547547	1.262513484094983
1.4210339324398473	0.9499225408273314
0.5234450256276264	0.01583150975577585
0.49598147346549437	-0.013878517062286226
1.1581872855895055	0.7005104650152144
1.2073821247709091	0.7536249503906769
0.6713005364481504	1.4373519852295993
0.12713458534898398	0.2108435598168628
1.4537832159045458	1.7014428178319623
1.3317630538488041	1.5405303286387035
1.3799996946781634	1.3559318856736233
-8.333064931838232	-1.6469544500305624
0.48089007008889634	0.9272245420591316
1.1888727587460197	1.2138483273063265
1.442831005073735	1.007605416450154
2.032254902644198	1.758168277685546
2.223128516532023	1.858544076129046
0.9628861583790042	1.3412820992560726
1.284920809382894	0.8372257470247633
-0.014151212698997231	-0.5641912945595563
0.27021399718688877	0.8542998974895218
-0.6038272975047106	-1.2006417236040703
1.35922244781339	1.3225809523783536
-0.5938207433807284	-1.185815604082275
0.467252297372558	-0.044978926469077404
0.2704527069450076	-0.2767099243331294
0.6306718614620733	0.131415506261734
1.076413049179988	1.627717160935255
0.616334948076364	0.06654770581902214
0.7016776861170724	0.17318563043217206
0.6167987846571166	0.11642856379409398
0.5215733551070366	0.013623612572998411
0.4773819948943092	0.7027242710686002
0.5415401127875121	0.006955572338564612
1.5021156468627317	1.7556430122403288
1.9480404929513666	1.5802325209300716
2.097392556238175	2.438070742725648
1.3776135582429174	1.5351520805822076
0.6528779034404734	0.148045765797104
1.0972091435262343	1.408795646032087
1.7484846196858546	2.1716379122038982
0.2864586749259798	-0.24008518464315665
0.8405819433280318	0.4308283600728841
0.19949448508471704	-0.06142996126585081
1.6661915835517873	1.975216463401884
1.0837809271844259	0.7127015094253148
2.594192793543277	3.2004746221590885
1.6961306827349407	2.0678387434489887
0.7540939173928608	0.8851845537768503
0.8083889508964344	0.5083404187038034
0.2528884388238683	0.550078568000581
1.5432808005372103	1.9258809939419732
1.9427938398557063	2.2926494265366117
0.3445776246341654	-0.20453556437488363
0.3911523821952947	-0.16366529465449461
0.3695272950901612	-0.18962939681875052
0.24309681345345968	-0.2924538342362008
-8.333064931838232	-0.1912692252815945
1.399453992713437	1.788985073444354
0.8754023011204229	0.5840868103281749
0.6742802643169464	1.0774422952458917
-0.33623188966137474	-0.2439246969402735
1.8823398797565352	2.3011354942428173
1.2244855901720393	1.4288701223252374
0.7178762374870922	0.2254751685727367
0.4199817501026016	0.8813811120255141
-0.23189604965160127	0.1695383431232772
1.0684148712218853	0.6036535942766934
0.7504279431742706	0.26063488378048694
0.9127549499725472	0.8154427591161488
-0.5744675822744946	-0.7653925339331478
0.9860551535716148	1.2925360556803094
1.180828321773056	1.3239543389046509
1.3161814330243662	1.8863651427756867
0.9094246405871279	1.0572172610682724
0.5530351369630766	0.04962432714812389
0.4006669069092726	-0.11679306695505398
0.6030450555397019	0.1016244596342336
1.0578337654691206	0.7115064897393759
0.8919271775789107	0.6413741626438393
2.01709142740785	2.6018198641380286
0.8188296511496777	0.3344399182496493
-0.20081569930575155	-0.42184631707782366
-0.3287020874962798	-0.0034829845540633167
0.5609120910735883	0.8718314668596296
-1.2375322454383906	-0.9171274080173711
1.3304245529136296	1.6925776669171884
-0.9085192222517231	-1.5282066187932994
-0.2975764480397313	-0.15687482428028948
-0.33146897656454105	0.016031864482177145
0.826782468404479	0.33045757014630367
-1.1414710760554774	-1.7815467190534873
-0.9988414461996612	-1.6272671106065466
0.7009585524882038	1.3238703355175179
-0.09216352039114016	0.18291890818196024
0.19869429998366203	0.5728273879562814
-0.1726513093913198	-0.7349439981233862
-0.8308098723687338	-1.4565418113099622
-0.0888337319484306	0.24648185474639212
0.05388110606244114	-0.08200275617965738
-1.1137862245140566	-1.0861538668188915
0.3809507613452871	0.11453121080004039
0.9869089688198095	1.2258336608501716
1.4481960122872903	1.0307230889708372
-0.3093666419591177	-0.007621707762909832
0.5837597791516707	0.5519596032558465
1.3233540858508959	0.9840749828699532
1.2340967694981653	1.6943120682100523
1.0570672962227092	1.4157335987188997
0.9297820997293919	0.3509826410428373
1.0078795620853498	1.178074463041719
0.6065444625688304	0.11573924374288676
0.3493887939504751	0.6810579539296144
0.6780597940539415	0.2774734418613969
1.1052779296223099	0.6434818951745966
0.9000916804147683	1.3906587963086303
1.4467040881810456	1.3512725416739322
0.5430101576194856	0.029319893362420798
0.02229839015596639	0.17665571178215375
0.1875830504011981	0.4515384526327683
0.5921208524854955	0.06654770581902214
0.8267566247220401	0.9200658643552893
0.9341806459652848	1.4650942195105205
0.6130745262618754	0.24022066967896896
0.7285448452298916	0.20889808991564868
-0.327047345372008	-0.25407263145725456
0.12777484871844633	0.3841496066858652
0.5075850120918761	0.39726002777813285
0.7670033375692313	0.278958753763962
0.5245388942163124	0.01683268000049842
-0.3984918091476094	0.03225877862107689
0.034080495968151096	0.39488516982065736
1.2723018933903725	1.4694499596746176
0.7361068516924656	0.6873624243536607
1.9454767938448785	2.376407497697532
0.7144498608084437	0.22181060531628097
-0.3496214565420876	-0.20314123451637625
-0.041561638519827186	0.2872689974431058
0.19464966573340833	0.79942567564948
0.03285816154707695	-0.2534713860071182
0.31294812569563585	0.4660478032462713
0.7304788983649083	0.28513434510717295
0.139502075453215	0.7952828327490268
0.19527970625875712	-0.3108689015428842
0.2182081852851016	0.13192051588446013
0.35029982117710007	0.4526818487702038
1.4901799762660375	1.9838937067704963
1.3900531029657464	1.6806850886724694
1.2032216438718586	1.6113307032382223
0.6307311103158371	0.131415506261734
-0.2988466772709495	-0.8714325778761695
1.1689725741659422	1.4937881659873828
1.059096974916065	-0.06368463371208283
0.2035890564933904	-0.32947176534862566
0.7316136437680607	0.9472630420814365
0.24363839073770505	-0.32410332183034
0.0967860613009807	0.5738667576751929
0.03846602166453031	-0.14502827559310938
0.3752342891811974	-0.17505019852225823
0.8264007186065775	0.9252890833434765
0.4894325278106056	0.7465877551339469
0.3179672814900209	-0.2454073582728895
-0.0007667126450739407	-0.5926047985055842
0.11769167434732963	-0.01681864040197036
0.12014549539648886	0.46868904113947124
0.5038644465422304	0.9368683185667799
0.3294016636673015	0.550795780694722
0.060584430184556184	-0.48345704277918683
0.47178248596994027	-0.039947615167018266
-0.4947878146464282	-0.44910880068460246
-0.03658085465216608	0.15960565368583396
0.1718808151821997	-0.36368935573266215
-0.40344289957980034	-0.9839940410054194
0.6184132519331681	0.9650836017784916
0.23370744451109646	-0.3144821769583725
0.9638327436602944	0.49082371729814844
1.5594898457701853	1.1478623543848023
0.6781009037505297	1.1428071964619932
2.1167909861649257	1.7425426710260854
0.4679725905267796	0.7388003204558629
0.5672086595948261	0.25099868198038444
2.2245909574889415	2.140306206068441
0.8112025818551302	0.7521043284119412
-0.062368140740230504	0.2785539977584754
0.19120935437822212	0.1843200308926715
0.27272725399917885	0.02062343294262992
0.8861130227761224	0.4070093185693268
1.4048578329835792	1.788957254551796
0.8723940528261283	0.3921606155027179
0.13703816276230002	0.4860011355157193
0.32268984888350094	-0.16419052328696404
1.4313128877702084	2.0351950670656844
1.8467488566267787	2.0748962942477647
1.5638100946270281	1.1596178894860687
2.0511238428407896	1.793407349966893
0.12161543518995717	-0.41760163223263164
1.3172308629350873	1.176293656807717
0.6390857249866053	0.14656596526051963
0.647737948590394	0.7134034598546944
1.2227855062313866	0.9253400887381068
1.250795989375184	1.5958890808717137
0.8778197750128618	1.4394968280964904
0.25278058952292254	-0.2763988188746982
0.18333310860659197	-0.21381223616119047
0.5664826699062542	0.062076768783540584
0.9557932180511834	1.501742524458254
1.4500558943945996	1.858581656445853
0.8878104787198431	0.39318363258337474
1.2600557209859247	0.8533911706285997
0.6950089282350862	-0.5714239752812671
1.1596334973971858	1.4099283103348905
1.2836617979587919	0.8228031986232244
0.7049898438218308	0.9652757465510381
0.582227023243334	0.07923662324460579
0.47464614869274885	-0.0375547325964077
0.9388332852677829	0.7395427122472963
1.4827099669488855	1.5967626163932012
1.135343431284959	-1.6469544500305624
0.23033257979616623	0.4174942675692803
0.1074279426846587	0.3607141878153893
1.557340917477323	1.1311595679117388
1.5962082518386311	1.1730691057892746
0.832632280484347	0.3492861086364174
1.225017349459851	0.7726337500727638
0.6455060724619558	0.852196578086934
1.1298507386149943	0.669916613628493
1.0080080366220072	0.513099007183152
1.3147914037776693	0.8694502018763921
-0.22514175913366194	-0.8661242352308746
0.5136353864055565	0.2908557501448824
0.7654729604147996	0.25296518282251834
0.5862901996042056	0.7346683036035226
0.3074553564690643	0.502873743694306
0.8893670659232481	0.8675056451341477
1.0183685471030184	1.051167063847585
-0.4282596821434573	-1.0106766925214405
0.21194979877469936	0.7212150714424609
0.7215957324387308	0.5606680602298102
0.21480635720773833	-0.32510660775638217
0.6083208469822354	1.0437821616772631
-0.00558234027908273	0.2683541536159613
0.5883442742385943	1.1348912013366748
-0.12260591803476907	0.03499006370801076
0.7996214008382354	1.0961239971359187
0.3710364551623774	-0.16235403599327586
1.32184650100269	1.4651168618364856
0.5311363932750032	0.02399693043556284
0.17107157361244602	0.65598983095286
1.5635570667753793	2.052803052635019
0.9075120744206805	0.43007664537952545
0.6107506030164659	0.10985097928514508
0.7488812454411102	0.2589690262673867
1.44697552656256	1.510766484367068
1.7692665857296934	2.3754527169933226
0.8976777345361017	0.493563849328816
0.5583912293773645	0.46329382499588345
1.108154670268141	1.3847570767382107
0.9710026908051183	0.8701155995792169
1.3512886709128002	1.3498737312669464
1.094473322704635	1.5755509389273037
3.0223918291415104	2.7140085996970003
1.2794374797920431	0.8168853571860746
1.4977304185567086	1.9203336522899934
0.8666214467608591	0.811762001238562
1.9259258612206593	1.531207520864489
0.4017807730067444	1.022709825845163
0.42277409546692246	0.9428564383452774
0.1353379909907788	-0.1010789355445887
0.8282443330223239	0.3446592868041401
0.2155446491538781	-0.3164613649214018
1.7930364748210346	1.7132223480057909
1.3207098360154526	1.9828658799264989
1.3777702852485085	0.9374194809969021
1.3176827326651217	0.8651088038944698
0.5128096693747427	0.1695383431232772
0.0013984162555661691	-0.5709393403346756
0.7672284035441034	1.0983293493658015
1.827774643763111	1.3965336783369475
0.9128491886631882	0.4009748878830813
2.351978108844185	2.1967563447037457
0.8874107636490138	0.6749161708051701
-0.6181438641658336	-0.8286780925596666
0.45675017631416054	-0.0199832716767463
1.276921288116487	1.6550689728163044
1.1691421494321328	0.7123502560219049
-0.05850051600357885	0.3090206622434989
0.4687299745755084	-0.043224582198089063
0.1765330115567728	0.5453977261218099
1.2110064917330956	1.1379726252588684
0.7184801319159648	0.6788445759275599
0.39274317826066274	0.8200600462646592
0.7469685150722148	0.24064944733052504
0.726336109446525	1.0288488556301303
0.7771796059476423	0.41989895521032894
-0.02543526092932492	-0.576289859382765
1.027171006083802	0.5591655656605414
-1.5991150829333842	-2.272901258454128
0.5344520588983928	0.9320386747941221
0.24222266492153954	0.6758076565314839
0.8224249724406584	1.0556679460005367
0.9269701388887409	0.8700601752056343
0.8115018573130728	1.1946733060219512
1.8048500721874072	1.086708760273433
1.0441721605719396	0.7435775898733031
1.3071166782937291	1.7569579313833352
-0.26866947524426676	-0.06981073053211584
0.9613621774629997	0.48817070563126386
0.6225455816663765	0.5532106758485483
0.3271912652566151	-0.19593749714479572
-0.7460860336141659	-1.3546062446785294
-0.7298172925426712	-1.3577638601172513
1.0682259230941575	0.7888005620183554
1.1719958901503242	0.7154349339758989
0.55839808173618	0.5959126086065633
0.6196742587394554	0.8151418233570334
-8.333064931838232	-0.5748263502414719
0.24025903849948044	-0.2899096137142566
-0.34203455650822695	-0.11508281510222289
3.068197634468626	3.9482526343124027
1.125387727718726	1.680717828952741
0.1836598941620356	-0.29277254764427474
1.1339550109281664	0.9413644583702223
0.8396455182763033	0.34196580557256695
-0.3326477145601278	-0.5346452392683518
1.1867325823938646	1.7545745527449477
1.3768940187418806	1.56513389660312
0.9492620230970829	1.4312331018560867
-0.38792964909203553	-0.9670757007229673
1.194090700619647	1.4431342726597518
1.0658851301151915	1.4686396526053167
-8.333064931838232	-0.7818213683075274
0.8100432681088111	0.8109143535378514
1.4342091828929908	1.3831197518970464
-0.3854117412569194	-0.6031994917325112
1.5599211318532444	1.1754189668541373
0.6258847189446105	0.9479042649724304
0.9775197681383044	0.5055647465594889
-0.6103808216919916	-0.4576330169318134
0.1945270922008691	0.718992534617849
1.0073407154806404	1.402083308137592
-0.030639346430394537	-0.5811916279093802
0.7676174751736117	0.27909361767835467
1.339070519594873	0.9171806648177301
-0.6105075759386819	-1.2378990644561412
-0.33011312396706793	-0.9179434631227068
0.01669885535726486	-0.15635534258147182
-0.6175891598743756	-1.262120737270454
0.9433619041925617	1.5698891640261203
-0.07077683847087828	-0.6517144892044744
-0.5093117595696031	-1.1184783949407628
-0.6540634069117162	-1.2759686714798617
-0.5083994267495203	-0.013459559090770344
0.1600933101003431	0.672458401811311
0.5720749027617235	0.7170416998427424
-0.16448995206642053	0.433399232447226
0.05529855894912658	0.41177563639891096
0.0407152507630737	-0.0395119043681949
-0.11343705456664764	-0.7005096039296086
-0.25817326429687276	-0.18853842111250957
0.7766285990863945	1.4256342792933732
0.14262934490227078	-0.39528606196173655
0.16536187079971998	0.7592146472446761
-0.7698230005913267	-1.4053195916731034
0.009086227258123254	0.07061981256722906
0.238998597737254	0.4512262756564762
0.7199901779369068	0.2037828516335779
0.09018002914812014	0.12174669276984783
-0.5441488361349184	-0.46420183432143275
-0.019101651148686144	-0.5951120696785636
-0.39067912763376633	0.20121039410346492
-0.6351702141435283	-1.2773694660969659
0.17394138993879457	0.3299580947894886
-0.8682921026797343	-1.5426791581974635
-0.4167035785039855	-1.045363351934188
-0.3156363628417523	-0.15635534258147182
-0.21967814549001344	-1.3001932294954437
0.0605006290286784	0.5194225686291775
-0.4852577181728115	-0.35418123407869845
-0.6442974141070761	-0.2665195577691615
0.43572160676175375	0.8859967531363574
0.1260459226857931	0.6526158298003302
-0.832165048824177	-1.463927185067393
0.20392713768148427	0.5759406339280267
-1.0915802395331284	-1.726963758282491
-1.0512056249177724	-1.6842388976328235
-0.7237355005912118	-1.3641244521945424
0.3512955212086014	0.19143555911904425
1.0573344521352408	1.6969371648231495
-0.6930577264481882	-1.3223265774741892
-0.7451683107598632	-0.2592052963428896
0.516343283202557	0.4364924944199622
-0.5467707799707558	-0.46834055753027926
0.28310468168279873	-0.23773338457860635
-0.010352736088449872	0.10232856647953012
-0.22959074766898424	-0.7966224754374691
-0.24869995929577776	-0.8173521222520252
0.33315852491614223	0.9251360436713306
0.783154770761642	0.29587120650616844
0.4446040127780004	0.8358850259917567
0.22300966099422723	0.7928593835918789
-0.3252950891640169	-0.041911856031161224
-0.45786757872647627	-1.0433880851021722
-0.2844668028332188	-0.08572774974570796
-0.10325278638921513	0.47755152976786786
-0.4646520841627416	-1.1097036562860638
-0.5537548453703516	-0.36867356505320664
0.5697198422152002	0.9978906666021435
0.33423203306296395	-0.0725516696731797
0.48356488574774936	-0.06594698034753271
0.22659771806448084	-0.05739072452848968
0.47277217289673457	0.29468675095102403
-0.06268787035272647	0.5081493647215154
0.11899958508211199	0.6048937404163
0.04263114611617886	0.522234630924583
-0.32301315874356884	-0.05448868855070376
0.790545895159677	1.1010366344277347
-0.321129865758898	-0.9488642382417141
-0.5815177271893175	-0.4450877551494921
0.45902077766342214	0.9362163550031758
-0.5061524033762117	-0.4276785580641326
0.14863633542226856	-0.06776241827996993
-0.5143804291457043	-1.1536186846257277
-0.7489154154052977	-1.391857322882145
-0.6881633760660398	-1.3223265774741892
-0.991097241372119	-1.6514398399504346
0.148753993222256	0.6301776813408416
-0.15283512493240467	0.44725929067659936
-0.6956998222512373	-1.3436712445872805
-0.4142614565074706	-1.0163335504940265
0.30391750835786996	0.3092784387833997
0.5820154430648398	1.2348270245557846
-0.13394834505602438	-0.05940727459985644
-0.5405810871027774	-0.15273029456324597
0.5125257916911675	0.9786367730459063
1.2583896195824964	1.6270786284425087
0.199018467563406	-0.37225673707206136
-0.22653153537648754	-0.7932295288161232
-0.32075118247886025	0.17571112119238302
0.06084941664189823	0.4460016236981487
0.3928164648339314	0.9635444406888216
-0.5521918872700645	-1.1677362447118218
-0.46075314663597317	-1.0746846492346116
-0.11302660975289996	0.3178566847075837
0.2990362748412096	0.3469767236312653
-0.6332438946544803	-0.16576870400417965
-0.2934577996991699	-0.3261114103661854
-0.8304372581211622	-1.47139554228881
-0.4628227387406512	-0.19869893360448906
-8.333064931838232	-1.6469544500305624
0.5155163361020008	-0.013040865029805063
-0.4061622887368158	-1.0059991447176366
-0.7484537287626731	-1.398554375001955
-0.3730570321835599	0.20060366033262322
0.34047673405719175	1.0380384817000012
-0.34208548036451103	-0.8096759794073375
-0.03230783165144804	0.0024727565739786424
-0.7933996493642688	-1.0306899790061483
0.1111447282969587	-0.6016755855247344
-0.0756012692055711	0.3462457739976993
-0.7049686108178116	-1.308958325300567
-0.7509757440347804	-1.4104390788547603
-8.333064931838232	-1.6469544500305624
-0.5227064313394997	-1.1420788669959199
-0.07444889334970634	-0.6767996096316458
-0.6967511251915486	-0.6825050249187729
-0.4984571191771334	-1.0967549974376476
0.21774997737484558	0.133097381652549
-0.17793326339810522	-0.7939067339687476
-0.6353011644078066	-1.2690086413942856
-0.8542133288002267	-0.4997953287680088
0.20368916744164306	0.6246682859695535
-1.0682634736481076	-1.085102994189234
-0.25411142326537256	0.28299281510382723
-0.060835535129157445	0.12294169440125675
-0.3021273802745211	-0.38678577019091653
